studyid,lead_author,year,harmonized_disease_name,study_disease_name,notes
6,Baré,2021,NA,Peripheral neuropathy or neuritis,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Peripheral vascular disease,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Polypharmacy,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Pressure ulcers,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Previous fracture (not hip),"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Previous hip fracture,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Rheumatologic disease,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Sensorial deficit,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Sleep apnoea,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Sleep disorders/Insomnia,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Varicose veins of lower extremities,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
6,Baré,2021,NA,Vertigo,"Diseases from clinical charts. Select list of chronic conditions, defined by physician teams."
7,Bisquera,2021,asthma,Asthma,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,cancer,Cancer,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,chronic kidney disease,Chronic Kidney Disease (CKD) - Stages 3-5,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,COPD,Chronic obstructive pulmonary disease (COPD),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,dementia incl. alzheimers,Dementia (includes Alzheimer's),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,diabetes mellitus,Diabetes mellitus,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,epilepsy,Epilepsy,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,gout,NA,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,heart failure,Heart Failure,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,HIV/AIDS,HIV/AIDS,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,hypertension,Hypertension,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,ischemic heart disease,"Coronary Heart Disease (CHD) (includes Angina, MI)",UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,mood and anxiety disorders,Anxiety Disorders ; Depression,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,multiple sclerosis,Multiple Sclerosis,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,osteoarthritis,Osteoporosis,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,osteoporosis,Osteoarthritis,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,parkinsons,Parkinson's disease,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,rheumatoid arthritis,Rheumatoid Arthritis,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,schizophrenia,NA,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,stroke,Stroke and Transient Ischemic Attack (TIA),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Alcohol Dependence,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Anxiety Disorders,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Atrial Fibrillation,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Chronic Pain (Chronic pain &/or analgesic opioid prescribing),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Depression,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Inflammatory Bowel Disease (IBD),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Learning Disabilities,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Liver Disease,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Lupus,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Morbid Obesity (BMI ≥40),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Peripheral Arterial Disease (PAD),UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Serious Mental Illness,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Sickle-Cell Anaemia,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Substance dependency,UK standardized disease categories from SNODMED and READ codes
7,Bisquera,2021,NA,Viral Hepatitis (B & C),UK standardized disease categories from SNODMED and READ codes
8,Hajat,2021,asthma,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,cancer,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,chronic kidney disease,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,COPD,COPD,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,dementia incl. alzheimers,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,diabetes mellitus,Diabetes,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,epilepsy,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,gout,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,heart failure,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,HIV/AIDS,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,hypertension,Hypertension,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,ischemic heart disease,Coronary Artery Disease,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,mood and anxiety disorders,Anxiety; Depression,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,multiple sclerosis,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,osteoarthritis,Osteoarthritis,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,osteoporosis,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,parkinsons,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,rheumatoid arthritis,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,schizophrenia,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,stroke,NA,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Alcohol Abuse,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Allergy,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Anxiety,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Back Pain,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Cardiac Arrythmia,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Cardiomyopathy,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Chronic Pain,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Depression,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Eye Problems,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,High Cholesterol,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Obesity,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Other Endocrine,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Other Endocrine Disease,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Other Neurological Disease,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Other Neurological Disorder,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Peptic Ulcer Disease Excluding Bleed,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
8,Hajat,2021,NA,Weight Loss,ICD 9/10 codes grouped into chronic disease categories by AHQR CCS/CCI list.
9,Van Cleave,2016,asthma,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,cancer,"any malignancy, including leukemia and lymphoma, metastasis, or solid tumor",ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,chronic kidney disease,renal diseases,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,COPD,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,dementia incl. alzheimers,dementia,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,diabetes mellitus,diabetes with/without chronic complications,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,epilepsy,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,gout,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,heart failure,congestive heart failure,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,HIV/AIDS,﻿AIDS/HIV,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,hypertension,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,ischemic heart disease,myocardial infarction,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,mood and anxiety disorders,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,multiple sclerosis,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,osteoarthritis,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,osteoporosis,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,parkinsons,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,rheumatoid arthritis,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,schizophrenia,NA,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,stroke,cerebrovascular disease,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,NA,chronic pulmonary disease,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,NA,﻿hemiplegia or paraplegia,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,NA,"mild, moderate, or severe liver disease",ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,NA,peptic ulcer disease,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,NA,peripheral vascular disease,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
9,Van Cleave,2016,NA,rheumatologic disease,ICD-10 codes grouped into Charlson Comorbidity Index categories (15)
10,Zhu,2020,asthma,Asthma,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,cancer,Cancer,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,chronic kidney disease,Chronic kidney disease,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,COPD,COPD,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,dementia incl. alzheimers,Dementia,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,diabetes mellitus,Diabetes,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,epilepsy,NA,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,gout,NA,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
10,Zhu,2020,heart failure,Heart failure,UK READ codes grouped into standardized conditions for Clinical Practice Research Database
