studyid,lead_author,year,category,method,subgroup_num,subgroup_name,subgroup_sex,subgroup_age_low,subgroup_age_high,cluster_name,asthma,cancer,CKD,COPD,dementia,DM,epilepsy,gout,HF,HIV,HTN,IHD,MAD,MS,OA,OP,PD,RA,SCZ,stroke,risk_of_bias_overall,age_bin,age_bin_2
14,Nicolet,2022,cluster-based,HDBSCAN,1,all,Both,50,NA,3,NA,1,NA,NA,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,Very High Risk of Bias,40+,"Middle-aged
and older
(40+)"
16,Caballero,2023,factor-based,EFA,1,all,Both,65,NA,F1,1,0,0,0,NA,0,NA,NA,NA,NA,0,0,1,NA,1,1,NA,NA,NA,0,Low Risk of Bias,60+,60+
16,Caballero,2023,factor-based,EFA,1,all,Both,65,NA,F2,0,0,1,0,NA,1,NA,NA,NA,NA,1,1,0,NA,0,1,NA,NA,NA,0,Low Risk of Bias,60+,60+
16,Caballero,2023,factor-based,EFA,1,all,Both,65,NA,F3,0,0,1,1,NA,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,NA,NA,1,Low Risk of Bias,60+,60+
17,Corsonello,2022,cluster-based,K-medians,1,all,Both,65,NA,1,NA,1,0,0,0,1,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,1,Some Concerns,60+,60+
17,Corsonello,2022,cluster-based,K-medians,1,all,Both,65,NA,2,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,0,Some Concerns,60+,60+
17,Corsonello,2022,cluster-based,K-medians,1,all,Both,65,NA,3,NA,0,1,0,0,0,0,NA,0,NA,1,0,NA,NA,NA,0,0,NA,NA,0,Some Concerns,60+,60+
18,Dong,2013,cluster-based,HCA,1,M,M,85,90,1,NA,0,NA,NA,0,1,NA,NA,0,NA,1,0,NA,NA,0,0,NA,NA,NA,1,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,F,F,85,90,1,NA,0,NA,NA,0,1,NA,NA,0,NA,1,0,NA,NA,0,0,NA,NA,NA,1,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,M,M,85,90,2,NA,0,NA,NA,0,0,NA,NA,1,NA,0,0,NA,NA,0,0,NA,NA,NA,0,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,F,F,85,90,2,NA,0,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,1,0,NA,NA,NA,0,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,F,F,85,90,3,NA,0,NA,NA,0,0,NA,NA,1,NA,0,1,NA,NA,0,1,NA,NA,NA,0,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,M,M,85,90,4,NA,0,NA,NA,0,0,NA,NA,0,NA,0,1,NA,NA,0,0,NA,NA,NA,0,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,F,F,85,90,4,NA,1,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,M,M,85,90,5,NA,1,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,1,0,NA,NA,NA,0,Some Concerns,80+,60+
18,Dong,2013,cluster-based,HCA,1,F,F,85,90,5,NA,0,NA,NA,1,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,Some Concerns,80+,60+
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,1,0,0,0,NA,0,NA,NA,NA,0,0,Some Concerns,16+,"Adults
(16+)"
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,0,1,1,0,NA,0,NA,NA,NA,0,1,Some Concerns,16+,"Adults
(16+)"
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,3,NA,1,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,Some Concerns,16+,"Adults
(16+)"
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,4,NA,1,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,Some Concerns,16+,"Adults
(16+)"
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,5,NA,1,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,Some Concerns,16+,"Adults
(16+)"
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,0,NA,NA,NA,1,0,Some Concerns,16+,"Adults
(16+)"
19,Franti,2022,cluster-based,M-algorithm,1,all,Both,18,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,1,NA,NA,NA,0,0,Some Concerns,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f 1,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,1,0,NA,0,NA,NA,NA,0,1,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f 18,NA,0,NA,NA,NA,0,NA,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f 28,NA,0,NA,NA,NA,0,NA,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f 32,NA,1,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f13,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f14,NA,0,NA,NA,NA,0,NA,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,1,F,F,16,NA,DC f5,NA,1,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,2,M,M,16,NA,DC m 18,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,1,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,2,M,M,16,NA,DC m 24,NA,0,NA,NA,NA,0,NA,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,2,M,M,16,NA,DC m 26,NA,0,NA,NA,NA,0,NA,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,2,M,M,16,NA,DC m 5,NA,1,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,2,M,M,16,NA,DC m11,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
20,Hassaine,2020,factor-based,Non-negative matrix factorization,2,M,M,16,NA,DC m12,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,1,0,NA,0,NA,NA,NA,0,0,Low Risk of Bias,16+,"Adults
(16+)"
21,Ioakeim-Skoufa,2020,factor-based,EFA,1,F 30-44,F,30,44,3,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,0-39,0-39
21,Ioakeim-Skoufa,2020,factor-based,EFA,2,F 45-59,F,45,59,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,1,0,NA,0,0,Some Concerns,40-59,40-59
21,Ioakeim-Skoufa,2020,factor-based,EFA,2,F 45-59,F,45,59,2,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,40-59,40-59
21,Ioakeim-Skoufa,2020,factor-based,EFA,3,F 60-74,F,60,74,1,0,0,0,1,0,0,NA,0,1,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,60-79,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,3,F 60-74,F,60,74,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,1,0,NA,0,0,Some Concerns,60-79,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,3,F 60-74,F,60,74,3,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,60-79,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,4,F 75-89,F,75,89,1,0,0,1,1,0,0,NA,0,1,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,4,F 75-89,F,75,89,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,1,0,NA,0,0,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,4,F 75-89,F,75,89,3,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,4,F 75-89,F,75,89,4,0,0,0,0,1,0,NA,0,0,NA,0,0,0,NA,NA,0,1,NA,0,1,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,5,F 90+,F,90,NA,1,1,0,0,1,0,0,NA,0,1,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,80+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,5,F 90+,F,90,NA,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,1,0,NA,0,0,Some Concerns,80+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,5,F 90+,F,90,NA,3,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,80+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,5,F 90+,F,90,NA,4,0,0,0,0,1,0,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,1,Some Concerns,80+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,6,M 15-29,M,15,29,1,1,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,Some Concerns,0-39,0-39
21,Ioakeim-Skoufa,2020,factor-based,EFA,7,M 30-44,M,30,44,1,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,0-39,0-39
21,Ioakeim-Skoufa,2020,factor-based,EFA,7,M 30-44,M,30,44,3,1,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,Some Concerns,0-39,0-39
21,Ioakeim-Skoufa,2020,factor-based,EFA,8,M 45-59,M,45,59,1,0,0,0,0,0,1,NA,1,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,40-59,40-59
21,Ioakeim-Skoufa,2020,factor-based,EFA,8,M 45-59,M,45,59,3,0,0,0,0,0,0,NA,0,0,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,40-59,40-59
21,Ioakeim-Skoufa,2020,factor-based,EFA,8,M 45-59,M,45,59,4,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,1,0,Some Concerns,40-59,40-59
21,Ioakeim-Skoufa,2020,factor-based,EFA,9,M 60-74,M,60,74,1,0,0,0,1,0,0,NA,0,1,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,60-79,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,9,M 60-74,M,60,74,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,1,0,NA,0,0,Some Concerns,60-79,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,9,M 60-74,M,60,74,3,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,60-79,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,10,M 75-89,M,75,89,1,0,0,1,1,0,0,NA,0,1,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,10,M 75-89,M,75,89,3,0,0,0,0,1,0,NA,0,0,NA,0,0,0,NA,NA,0,1,NA,0,1,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,10,M 75-89,M,75,89,4,0,0,0,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,60+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,11,M 90+,M,90,NA,1,0,0,1,1,0,0,NA,0,1,NA,0,1,0,NA,NA,0,0,NA,0,0,Some Concerns,80+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,11,M 90+,M,90,NA,2,0,1,0,0,0,0,NA,0,0,NA,1,0,0,NA,NA,0,0,NA,0,0,Some Concerns,80+,60+
21,Ioakeim-Skoufa,2020,factor-based,EFA,11,M 90+,M,90,NA,3,0,0,0,0,1,0,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,1,Some Concerns,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,1,M 80-89,M,80,89,1,NA,0,1,0,0,1,NA,NA,1,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,1,M 80-89,M,80,89,2,NA,0,0,0,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,1,M 80-89,M,80,89,3,NA,1,0,1,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,2,M 90-99,M,90,99,1,NA,0,0,0,0,1,NA,NA,0,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,2,M 90-99,M,90,99,2,NA,0,1,0,0,0,NA,NA,1,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,2,M 90-99,M,90,99,3,NA,0,0,0,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,2,M 90-99,M,90,99,4,NA,1,0,1,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,3,M100+,M,100,NA,2,NA,0,0,0,0,0,NA,NA,0,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,3,M100+,M,100,NA,3,NA,0,0,1,1,0,NA,NA,1,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,4,F 80-89,F,80,89,1,NA,0,0,0,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,4,F 80-89,F,80,89,2,NA,0,0,0,0,0,NA,NA,1,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,4,F 80-89,F,80,89,3,NA,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,4,F 80-89,F,80,89,4,NA,0,0,0,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,5,F 90-99,F,90,99,1,NA,0,0,0,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,5,F 90-99,F,90,99,2,NA,0,0,0,0,0,NA,NA,0,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,5,F 90-99,F,90,99,5,NA,0,0,0,0,0,NA,NA,1,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,6,F100+,F,100,NA,1,NA,0,0,0,0,0,NA,NA,0,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,6,F100+,F,100,NA,4,NA,0,0,0,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
22,Ioakeim-Skoufa,2022,cluster-based,K-means,6,F100+,F,100,NA,5,NA,0,0,0,0,0,NA,NA,1,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,Low Risk of Bias,80+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 1,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,0,NA,1,0,NA,NA,NA,0,Some Concerns,60+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 2,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,1,NA,0,0,NA,NA,NA,0,Some Concerns,60+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 3,NA,0,NA,NA,0,0,NA,NA,NA,NA,1,0,0,NA,0,0,NA,NA,NA,0,Some Concerns,60+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 4,NA,0,NA,NA,1,0,NA,NA,NA,NA,0,0,0,NA,1,0,NA,NA,NA,0,Some Concerns,60+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 5,NA,0,NA,NA,0,0,NA,NA,NA,NA,1,0,0,NA,1,0,NA,NA,NA,0,Some Concerns,60+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 6,NA,0,NA,NA,1,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,Some Concerns,60+,60+
23,Lind,2020,factor-based,LCA,1,all,Both,65,NA,cluster 7,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,1,NA,0,0,NA,NA,NA,0,Some Concerns,60+,60+
24,M﻿øller,2020,factor-based,LCA,1,16-44,Both,16,44,"Asthma, allergy",1,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,0-39,0-39
24,M﻿øller,2020,factor-based,LCA,1,16-44,Both,16,44,"Bone, joint diseases",0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,0-39,0-39
24,M﻿øller,2020,factor-based,LCA,1,16-44,Both,16,44,"Diabetes, heart diseases",0,0,0,0,0,1,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,0-39,0-39
24,M﻿øller,2020,factor-based,LCA,1,16-44,Both,16,44,"Mental illness, epilepsy",0,0,0,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,NA,1,0,Low Risk of Bias,0-39,0-39
24,M﻿øller,2020,factor-based,LCA,1,16-44,Both,16,44,No or few diseases,1,0,0,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,NA,0,0,Low Risk of Bias,0-39,0-39
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,"Asthma, allergy",1,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,"Bone, joint diseases",0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,1,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,"Diabetes, cholesterol",0,0,0,0,0,1,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,Heart diseases,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,Many diseases,0,0,0,0,0,0,0,NA,NA,0,1,NA,1,0,0,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,"Mental illness, epilepsy",0,0,0,0,0,0,1,NA,NA,0,0,NA,1,0,0,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,2,45-64,Both,45,64,No or few diseases,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,1,0,0,NA,0,0,Low Risk of Bias,40-59,40-59
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,"Back disease, asthma allergy",0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,1,0,0,NA,0,0,Low Risk of Bias,60+,60+
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,"COPD, cancer, liver disease",0,0,0,1,0,0,0,NA,NA,0,1,NA,0,0,0,1,0,NA,0,0,Low Risk of Bias,60+,60+
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,"Diabetes, cholesterol",0,0,0,0,0,1,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,60+,60+
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,Heart diseases,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,60+,60+
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,Many diseases,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,Low Risk of Bias,60+,60+
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,"Mental illness, epilepsy",0,0,0,0,0,0,0,NA,NA,0,1,NA,1,0,0,0,0,NA,0,0,Low Risk of Bias,60+,60+
24,M﻿øller,2020,factor-based,LCA,3,65+,Both,65,NA,No or few diseases,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,0,1,1,0,NA,0,0,Low Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means,1,all,M,65,84,1,0,0,1,0,0,0,0,1,0,NA,1,0,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means,1,all,M,65,84,2,0,0,0,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means,1,all,M,65,84,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,1,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means,1,all,M,65,84,4,0,1,0,1,0,0,0,0,0,NA,0,0,1,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means-HCA,1,all,M,65,84,1,0,0,0,0,0,0,0,1,0,NA,1,1,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means-HCA,1,all,M,65,84,2,0,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means-HCA,1,all,M,65,84,3,0,0,0,0,0,1,0,0,0,NA,0,1,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,cluster-based,K-means-HCA,1,all,M,65,84,4,1,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,LCA,1,all,M,65,84,1,0,0,0,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,LCA,1,all,M,65,84,2,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,LCA,1,all,M,65,84,3,0,0,0,0,0,0,0,0,1,NA,0,1,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,LCA,1,all,M,65,84,4,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,MCA-kmeans,1,all,M,65,84,2,0,0,0,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,MCA-kmeans,1,all,M,65,84,3,0,0,0,1,0,0,0,0,0,NA,0,1,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
25,Nichols,2022,factor-based,MCA-kmeans,1,all,M,65,84,4,0,0,0,0,0,0,0,0,1,NA,0,1,0,NA,0,0,0,NA,NA,0,High Risk of Bias,60+,60+
26,Planell-Morell,2020,cluster-based,Markov cluster algorithm,1,all,Both,45,NA,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,1,1,0,1,1,0,0,NA,1,Low Risk of Bias,40+,"Middle-aged
and older
(40+)"
26,Planell-Morell,2020,cluster-based,Markov cluster algorithm,1,all,Both,45,NA,2,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,1,0,0,0,1,0,NA,0,Low Risk of Bias,40+,"Middle-aged
and older
(40+)"
27,Poblador-Plou,2014,factor-based,EFA,1,M 15-44,M,15,44,1,0,0,NA,NA,0,1,0,0,0,NA,1,0,0,NA,NA,0,0,NA,NA,0,Low Risk of Bias,0-39,0-39
27,Poblador-Plou,2014,factor-based,EFA,1,M 15-44,M,15,44,2,0,0,NA,NA,0,0,1,0,0,NA,0,0,1,NA,NA,0,0,NA,NA,0,Low Risk of Bias,0-39,0-39
27,Poblador-Plou,2014,factor-based,EFA,1,M 15-44,M,15,44,3,0,0,NA,NA,0,0,0,0,0,NA,1,0,1,NA,NA,0,0,NA,NA,0,Low Risk of Bias,0-39,0-39
27,Poblador-Plou,2014,factor-based,EFA,2,M 45 - 64,M,45,64,1,0,0,NA,NA,0,1,0,1,0,NA,1,1,0,NA,NA,0,0,NA,NA,1,Low Risk of Bias,40-59,40-59
27,Poblador-Plou,2014,factor-based,EFA,2,M 45 - 64,M,45,64,2,0,0,NA,NA,0,0,0,0,0,NA,0,0,1,NA,NA,0,0,NA,NA,0,Low Risk of Bias,40-59,40-59
